MJD,PLATE,FIBERID,z,VDISP,VDISP_ERR,mag_u,mag_g,mag_r,mag_i,mag_z,flux_u,flux_g,flux_r,flux_i,flux_z,flux_y,flux_w1,o21,o21_err,o22,o22_err,hb,hb_err,o3,o3_err,o1,o1_err,ha,ha_err,n2,n2_err,s21,s21_err,s22,s22_err,sigma_o3,sigma_o3_err,sigma_hb,sigma_hb_err 
56412,6688,300,0.4032414,250.94675,29.258232,22.672644,21.53357,19.606794,18.937159,18.515093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.255075,4.3969555,-9.855356,4.4970245,-1.3166704,2.6631062,5.2236514,1.5497913,2.76445,2.8683755,15.974157,7.4672437,6.882114,3.6601465,1.8395549,10.595474,12.91176,11.974686,277.27856,41.71155,577.66394,234.11069
56412,6688,301,0.66979235,201.34921,35.9755,24.700245,23.114365,21.422937,20.112963,19.554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.078439,17.958452,20.71534,21.190254,-5.5782723,1.7733684,-0.26667184,3.807461,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,565.1988,210.6934,242.44748,48.431435
56412,6688,303,0.48008418,174.325,71.55418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20126474,1.2464561,-1.1019387,1.2343388,2.0024595,1.7093216,-1.864268,0.882636,14.117387,8.0444145,5.89678,6.3835654,2.1776447,3.1614788,10.507845,6.6613626,12.0282135,11.390647,114.61942,27.2358,416.09894,171.3408
56412,6688,307,0.57776976,168.08812,62.232788,23.942692,22.974989,20.18098,19.154411,18.776518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.072202,3.2218373,3.1612902,3.224515,5.5690837,1.696953,2.8300078,1.4485435,10.365795,11.066791,10644.12,12239.324,0.0,-2.0,0.0,-1.0,0.0,-1.0,170.97514,40.728855,229.96521,58.524414
56412,6688,311,0.5807954,294.07825,51.986153,24.293913,22.24117,20.523981,19.4587,19.097055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3964882,4.7222934,6.608629,4.238012,2.1946764,1.7714587,2.8599133,2.9174092,7.9995103,10.02832,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,157.15082,34.61016,252.37297,68.45214
56412,6688,315,0.74406797,850.0,-3.0,22.134108,21.960337,20.930248,19.924067,19.344439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.977797,4.9824877,-2.2780554,4.7243443,-1.6063076,3.9682436,9.039394,2.2893398,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,231.84845,30.978079,741.1358,174.14645
56412,6688,321,0.44930997,197.41913,30.084436,22.61397,20.488714,19.053751,18.277868,18.003096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62358797,0.38908017,0.37095445,0.2841298,-0.96444136,1.5937132,-0.25801685,0.29639095,0.1510212,0.35061476,20.12653,9.558862,0.6266764,0.5631322,1.2607763,1.8280988,0.2880228,0.5289662,16.970139,0.36944345,255.37448,82.20302
56412,6688,324,0.44888243,243.8873,25.609837,25.659649,21.43129,19.62652,18.87603,18.532675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4444501,3.0359116,-3.9923432,2.9678516,-1.1484909,1.9876094,-3.4330611,1.911337,0.49359012,2.1413586,-9.267593,9.830345,2.2116044,3.4110744,-0.06814523,4.168129,-1.5757283,3.4493513,246.48206,57.222485,356.70694,113.75412
56412,6688,329,0.6218575,230.00412,49.091534,26.287598,23.21633,21.254892,20.153996,19.548018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.862466,13.659375,-18.236044,14.668452,1.3044626,1.2564563,-1.7447532,2.1047692,2.5139887,32.15259,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,504.36478,174.84534,75.77404,20.148365
56412,6688,331,0.4149134,161.20032,32.182346,26.36833,22.012522,20.365324,19.52997,18.877306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0857134,3.0853982,1.7490635,3.080742,-0.35239777,1.1713289,1.0622092,1.4013318,-0.418943,5.3594694,5.8934937,1.9306381,27.498392,9.727773,-21.197224,9.087313,-3.219659,3.796843,277.4366,45.960567,142.58228,42.19807
56412,6688,333,0.70739657,299.59027,67.809395,24.980757,22.812607,21.259027,20.006632,19.714128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1532855,5.93698,2.105239,5.378157,3.350823,3.3225129,-0.4606203,2.3399992,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,395.94693,142.45134,398.71558,120.12128
56412,6688,335,0.6725776,850.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16950801,3.378963,-3.8883774,3.6903384,1.3570007,1.7634058,-0.095635004,1.5129868,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,242.43938,72.08949,451.76077,260.05438
56412,6688,337,0.6945686,272.1074,48.630196,22.907557,24.060991,21.280504,20.044067,19.525892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.652218,21.81902,-16.368095,17.852468,-5.393852,2.1592352,2.3697104,2.3998246,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,454.12466,130.72542,385.34055,116.25113
56412,6688,343,0.6629586,300.17838,72.24378,22.15813,22.195253,20.245106,19.123585,18.524385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.492613,26.22342,-5.4589024,26.17115,-1.3728309,1.3277225,-2.3390095,4.6133175,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,691.12646,7.635954,85.684555,28.66658
56412,6688,345,0.5159454,98.00301,42.587246,22.79241,21.465057,20.410631,19.718527,19.390167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3299446,1.6766777,1.5521894,1.5701952,3.1783705,1.3903817,2.0833757,1.3266249,-7.8396773,6.6507225,16.38298,7.617792,11.901161,4.1661882,12.435995,14.06369,-20.315237,20.0658,122.58298,31.467424,73.24411,18.604198
56412,6688,346,0.40286255,206.67256,20.966146,22.705698,20.528778,18.860842,18.252754,17.808634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2289867,8.0132885,-0.18806832,7.9153686,-8.702315,2.367862,-0.43795443,2.4847846,5.8200974,8.630806,2.2093525,3.1897933,0.36829856,3.74689,2.4261842,8.827308,2.1522515,10.66929,454.95422,142.0202,300.6995,59.14063
56412,6688,347,0.7176102,264.0845,54.815098,24.44325,21.7816,20.34824,19.344336,18.699331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.517886,1.7080561,1.5497944,1.4811614,-1.6984011,0.666914,1.1406091,1.3826108,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,137.8038,36.35401,16.831646,2.8755913
56412,6688,357,0.53660697,255.89369,42.1235,25.025824,22.507132,21.038054,19.97844,19.557087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5632141,0.9658669,2.9190204,1.0283349,-3.6787817,2.498649,0.575374,0.8402822,-0.11401557,3.3163702,-1.9569422,11.97902,7.881479,4.2623816,-10.678627,9.593581,0.0,-2.0,54.90698,11.493132,364.98526,151.76343
56412,6688,359,0.6182904,199.72522,43.676086,23.168102,21.895418,20.021254,19.042656,18.536919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8059893,4.1270247,6.5824485,4.1869736,6.6055713,2.6878076,5.316449,2.2018569,2.7250733,16.005419,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,235.36972,58.053314,230.40184,55.0975
56412,6688,362,0.45100227,89.86106,24.122278,22.650578,21.374619,19.83047,19.09901,18.874739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.221495,2.829624,39.214603,3.0161695,24.418419,1.7401133,284.69427,3.2833624,13.467817,1.9731209,114.99544,5.8297668,120.77173,7.1338005,36.99672,3.998782,28.074278,2.9614413,196.47217,2.37999,174.52203,8.489297
56412,6688,363,0.47183108,209.57544,32.573456,22.561943,21.428839,19.966291,19.133642,18.599302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.341948,84.78758,23.769213,82.27009,-1.2360123,1.4888252,0.42913887,3.495808,11.502337,18.31193,1.5686276,4.641754,-2.35793,12.745078,5.6002917,31.80121,-30.991957,35.47006,1119.4762,441.54074,275.44452,53.497063
56412,6688,365,0.74548703,457.5621,112.78518,26.414852,23.6328,20.761154,19.599564,18.748997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2595887,2.4890099,3.2087054,2.2077417,-7.727333,2.568329,2.6371672,1.5697405,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,177.32962,45.732098,324.31247,98.847305
56412,6688,371,0.48219326,327.50705,60.0258,26.740606,22.10191,20.257273,19.436148,18.869455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12515694,0.83946365,0.04178864,0.8468455,-4.6567597,3.7319405,-1.4809885,0.8655675,-0.77205753,2.0207582,24.141068,11.399577,-1.2288805,1.490048,25.57579,7.6039815,-0.95964926,2.5557477,49.825703,11.197818,1085.0543,419.12973
56412,6688,373,0.745043,327.7801,46.265194,27.128407,22.242105,20.328117,18.994673,18.291718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43958056,3.7730122,0.6636786,3.6139874,-1.3355445,4.5810018,-1.3307332,2.149855,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,296.38837,69.292175,1150.1887,555.55524
56412,6688,375,0.40873438,282.79654,47.16605,22.355307,20.67771,19.064213,18.296604,17.928387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1376328,2.095513,1.002915,2.1650531,4.9016333,3.27334,1.514533,1.3585694,-2.8859396,3.8323982,8.294501,5.1102667,-1.4480141,2.0551355,6.2130723,10.173249,-2.8355575,3.0705242,194.67061,50.65668,823.74023,201.98857
56412,6688,377,0.48542422,179.51859,32.16446,23.537294,21.864199,20.189543,19.372562,18.905935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4266404,1.4820172,4.7341433,1.5930916,3.8673286,1.6752878,-1.8716547,1.2644913,-1.6665577,2.4331987,10.685677,4.107226,3.9160638,2.4198246,-7.3345428,5.368475,4.193757,4.014194,122.43091,26.177036,234.10515,47.834114
56412,6688,381,0.6873366,12.889166,56.462772,22.342201,22.326004,20.857449,19.662987,19.252789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4375165,1.1972798,2.5056877,1.2282088,5.3158374,2.575093,0.10941835,0.94672793,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,53.189835,9.225165,246.63177,64.24906
56412,6688,385,0.45143926,288.1394,46.52362,23.406298,21.855951,20.159838,19.294361,18.918655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23045,7.639455,-6.8775315,7.981727,1.0891037,2.137295,2.20324,2.9675508,6.6624823,4.749902,-0.2875989,6.553422,-0.582427,9.838891,5.8764205,7.844961,-1.5184916,8.544053,441.36462,109.395294,322.48166,80.334145
56412,6688,389,0.48679715,135.05284,43.570698,25.469992,21.836567,20.523127,19.535799,19.392357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52485746,0.7240914,0.1459006,0.8617197,6.668349,1.5001255,1.6076813,0.68477523,0.0,-2.0,5.424294,2.825724,0.0,-2.0,-0.79141074,2.1073577,0.0,-2.0,32.084587,1.4395001,114.269,25.894142
56412,6688,390,0.4020495,229.81398,25.36808,21.385496,20.342342,19.03501,18.440485,18.064245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.437368,15.379605,-13.309042,14.496257,-1.9844532,2.348277,4.1318355,3.1800187,0.7549956,10.410462,-1.5642974,4.024406,6.4198217,4.9497905,-15.940763,13.268153,26.22323,17.110899,548.863,166.54517,315.75726,63.405872
56412,6688,393,0.7835018,629.1872,158.81334,24.973131,23.108013,21.210047,20.021198,19.3504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.41439,142.9423,-74.76512,162.99995,-17.083872,5.4061947,1.0204521,6.347191,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,1013.4848,633.98444,445.23123,88.68225
56412,6688,395,0.47256315,239.8893,34.86716,24.53063,22.030607,20.167616,19.353525,18.87957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.797871,3.3478277,-1.0748682,3.2142813,5.0247235,2.215869,-0.5091206,1.886525,-5.481951,2.5901306,6.4861326,6.138989,0.4899163,5.552945,-2.5935261,6.8252606,26.550425,8.280273,248.5884,53.586166,370.20035,126.88782
56412,6688,399,0.7087776,165.34431,60.057503,23.004023,22.576735,20.789476,19.824902,19.218536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97584,1.1280135,2.7680213,1.0549461,4.900632,3.8319893,0.4899233,1.1072801,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,76.51639,14.134875,589.55475,133.53824
56412,6688,405,0.45047563,234.75053,30.801998,22.763166,21.765446,20.068151,19.209284,18.654505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3802476,3.3021398,5.4061823,3.4560053,1.5633805,0.92923766,2.0215003,1.7191366,0.05192518,2.3153458,13.329609,7.5933948,3.4047022,5.176892,-0.30733955,4.7032266,5.853127,3.3727973,258.00864,60.17229,70.87011,16.79779
56412,6688,409,0.6146068,108.50034,41.971046,22.654148,21.336712,20.227354,19.3462,18.796696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079191945,1.6921414,2.7356913,1.6968683,-4.8050833,5.0817437,2.2695768,1.1218852,26.619572,17.47729,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,120.60615,29.806246,1168.2021,694.78217
56412,6688,411,0.53763324,316.5522,55.908524,22.868502,22.424076,20.573736,19.643576,18.97254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.039837,1.4391688,-0.18671882,1.3624893,-15.601425,2.1704826,-1.6049216,1.2343102,-0.7838787,2.6276116,-3.8855276,7.5479465,20.97617,13.98414,22.349335,15.940018,0.0,-2.0,104.102356,19.306114,231.2376,26.299
56412,6688,413,0.5008962,157.12878,33.026566,21.936499,21.336819,19.837055,19.203932,18.964046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7174916,1.5588048,7.91929,1.5764993,12.58026,1.5415202,57.889534,1.7696327,5.9948626,5.0247865,71.71389,5.010689,59.85226,3.8214705,12.150059,11.413002,16.630234,10.279875,117.74667,3.727642,131.67564,8.225622
56412,6688,415,0.55252004,70.79043,42.636356,21.321848,20.70855,19.821796,18.999866,18.573063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7695789,4.3109818,14.391701,5.460263,4.7160063,1.426197,6.5921483,1.9893228,7.837708,7.0062246,57.53183,16.327036,36.694958,17.978378,0.0,-2.0,0.0,-2.0,200.06392,46.96177,161.47491,36.87356
56412,6688,417,0.51054883,220.42513,36.869392,26.881165,21.93313,20.234169,19.282854,18.688265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5936959,2.85827,-1.9746476,2.7872539,4.1710844,1.8673098,0.23175088,1.5098126,-8.563951,6.86112,1.7436708,6.3167562,-20.277205,14.470464,1.7434458,12.183169,-34.34467,26.55251,228.14815,55.011677,225.86104,63.344418
56412,6688,419,0.5105348,166.28987,61.987106,23.843748,22.584026,20.948761,19.980858,19.356894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2434464,1.3018692,1.09271,1.2072848,5.481321,1.712432,1.3517408,0.92704374,-2.0507674,14.333459,19.939964,8.339134,7.3087983,11.908367,-5.7696776,7.8650227,-8.260526,13.617341,99.724236,22.862514,144.17978,30.143131
56412,6688,425,0.5661503,155.05075,33.887585,22.338932,21.956211,20.510458,19.537903,19.015953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2742577,1.4619206,2.2121677,1.475716,-2.8092458,2.3729646,3.7797682,1.7468485,-14.642819,6.7329,-53.816166,24.89366,26.183279,18.953882,0.0,-2.0,0.0,-2.0,60.124237,12.903944,121.76875,39.232067
56412,6688,435,0.40135387,242.48349,27.40956,21.971212,20.512157,18.782171,18.135105,17.732958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.478554,5.5653954,15.766459,5.7480593,1.366133,2.6645842,1.8133802,2.265457,6.719451,9.510828,17.428984,5.18678,5.1374607,4.071005,-2.3792155,6.42954,-6.322565,12.527131,302.82742,46.018627,420.2786,100.52739
56412,6688,441,0.72723097,247.64452,53.86717,26.716042,23.643488,21.606098,20.287846,19.889706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44865322,1.0022917,1.1964756,1.0325971,10.987348,3.6176593,-4.299576,1.7370683,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,98.367294,17.81732,438.07364,150.6548
56412,6688,443,0.47616273,159.68549,43.366165,26.111052,22.214828,20.708988,19.724892,19.210705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9361162,1.0961144,1.1162989,1.0544229,-3.0403788,1.2936397,1.4269025,1.1452926,-11.340211,3.9478943,-8.586364,3.7700996,8.691666,5.014984,12.400604,5.0005617,-31.729988,7.76277,75.15936,10.672418,118.67608,42.601273
56412,6688,444,0.47735408,240.43471,36.384785,22.89927,21.166227,19.671423,18.88212,18.52347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1214678,2.2323585,6.312938,2.3189034,-1.7528473,2.0434005,3.0953023,1.6923672,-1.0852656,6.3161783,19.739779,6.7976775,19.091274,5.052534,12.7479515,5.542766,-28.50684,11.7772045,159.87816,29.11758,283.71393,58.112434
56412,6688,445,0.44843125,259.03214,47.980812,25.607075,22.533195,21.012203,20.171932,19.6806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7694933,0.8439032,-0.4186038,0.8270678,0.97524995,1.4180465,0.097912826,0.95176625,-1.8230156,0.95070654,-3.4985228,4.125805,-0.69576156,1.9689497,-1.3870624,1.8871714,1.1719673,2.2350123,63.50357,18.120697,204.59512,123.628494
56412,6688,447,0.47939664,207.01437,29.118597,23.435118,22.062986,20.311647,19.432663,18.802805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6034923,2.9837108,-0.6483215,2.9659352,-2.292362,1.3866783,3.681991,1.6454458,8.046887,8.040238,3.25523,4.537605,9.988591,4.5927525,-18.34154,7.914763,13.614154,11.802259,243.37477,49.857426,202.80365,70.06088
56412,6688,449,0.44948724,195.5273,22.774792,24.189184,21.86317,20.2598,19.442995,19.249544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.108356,2.6119583,4.927706,2.6736383,-0.3066345,2.8159652,0.90563846,1.7540221,-1.300025,2.2499819,14.7371435,12.021714,-5.0650125,4.2030272,-1.7266381,5.1389165,2.9392262,3.3512893,197.03058,36.185566,500.7512,163.14331
56412,6688,451,0.6133666,236.98903,62.256336,23.21016,20.795471,19.867561,19.12473,18.775381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.184003,6.7055926,-6.43246,6.2282104,2.5140352,2.4984615,4.1651244,1.9861771,5.7406797,21.335632,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,298.218,73.69092,260.43527,75.625534
56412,6688,452,0.43298933,248.56007,34.72931,22.46315,20.93073,19.220318,18.481472,17.943321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.213687,4.230973,0.3176386,4.1785216,-1.6774462,2.6972563,5.4763403,1.7999765,3.3716738,2.792461,11.040212,8.634892,0.2334442,12.507308,4.55567,4.109152,3.5594046,3.4995487,263.3836,42.334854,535.9312,268.2432
56412,6688,453,0.7022725,312.24774,73.74368,26.224756,23.681253,20.90661,19.50675,19.135117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1925482,0.79602385,-0.5063939,0.7881039,-0.2600879,0.8326505,0.7607848,0.79535455,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,52.701973,11.79204,54.27882,13.793423
56412,6688,455,0.4805266,283.41498,39.28821,25.250427,21.944708,20.022308,19.140263,18.829723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2818537,12.057856,2.0767453,11.843534,1.365739,1.7793522,0.81132674,2.5935411,9.965168,16.31467,3.0862308,7.97638,-6.9240174,6.369183,-8.213041,14.955924,13.181528,16.009815,574.1128,165.24124,314.54654,100.901054
56412,6688,457,0.48209062,292.94748,55.361996,25.161991,22.11999,20.236952,19.321327,18.873705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6458246,0.7870676,-1.2936691,0.7003704,-0.32453337,0.7013705,0.43202707,0.6125092,0.05936698,2.0873692,-0.98507017,1.6867073,1.3560189,1.2890581,-24.652359,8.179602,-0.23629989,2.7134905,43.684772,11.874558,56.139587,18.05229
56412,6688,459,0.4813606,295.2029,44.91477,25.855833,22.162592,20.508484,19.651007,19.04836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.20959,5.5666614,3.0061944,5.44364,6.9906497,2.2245946,35.35171,2.3420486,27.819239,6.7874875,31.783216,9.920857,48.93636,5.3366895,35.53437,19.031652,7.331807,9.234122,307.86676,18.513344,371.23627,108.912704
56412,6688,460,0.4744852,265.9353,33.781673,23.414124,21.529356,19.83347,18.993885,18.45862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.447806,8.447774,-5.109364,8.157948,0.030019235,3.5773706,1.470717,2.7534132,-3.8353553,6.643817,54.929024,33.1409,-9.126843,15.110423,14.43168,11.662464,-18.758656,11.672798,430.44528,102.37463,907.7326,242.11325
56412,6688,463,0.4747655,180.9772,37.78854,22.90204,22.05008,20.224316,19.420479,19.16363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.245227,9.740422,-0.57303447,9.424223,4.0484295,1.9002216,4.0641007,2.7238066,14.426146,8.6066,-4.0016665,6.686348,16.100769,8.670272,12.320096,12.66662,-6.986785,12.303099,475.32025,107.50373,246.7486,70.54873
56412,6688,465,0.57410127,283.26636,63.35702,23.414682,22.912954,21.288162,20.12562,19.732952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05018773,3.4339397,0.08100048,3.319846,-3.7820706,1.4557259,-2.8377876,2.5976465,8.414853,5.4704823,-637.7265,613.4092,0.0,-2.0,0.0,-1.0,0.0,-1.0,171.96028,31.091965,96.9585,22.766958
56412,6688,467,0.48033962,144.16544,28.970251,24.463028,21.580103,20.050323,19.160458,18.676725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3505592,2.2076292,3.6375449,2.2342534,0.93409085,2.1547866,4.076357,1.6105702,1.5637447,8.043932,0.1291793,7.2716236,2.488431,4.3845468,-32.23432,12.189104,5.832539,11.429919,148.04732,32.198593,305.74832,100.25911
56412,6688,469,0.47662127,186.06538,56.66602,23.55345,22.242954,20.251022,19.385798,18.894987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6283696,1.0486097,1.1813705,1.029633,5.5463495,2.2095945,1.6423326,1.149086,-3.4218302,5.0435767,10.644097,6.6559973,3.191807,3.9925246,0.71551526,4.146649,1.2880554,7.4676538,70.770706,14.616536,313.14108,92.91097
56412,6688,471,0.5428139,312.22537,61.233505,26.55296,22.435522,20.639406,19.585014,19.038315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1561278,0.99074984,0.5151736,0.9830874,-0.7059406,0.6532774,0.3034692,1.2175903,4.7460093,8.598633,-14.524044,11.781137,-7.535953,7.7306237,0.0,-2.0,0.0,-2.0,52.56519,14.922447,36.658684,16.62916
56412,6688,473,0.47454137,206.57469,38.765816,24.131144,22.1711,20.32128,19.489832,19.111115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3134847,6.4838614,12.639601,6.657016,2.0024045,2.3912284,6.5534086,2.1229577,5.6249723,4.561494,-0.20729357,8.202226,10.735925,6.257451,-2.1506617,7.276189,8.537601,6.461343,315.59705,55.25647,460.7518,199.83862
56412,6688,474,0.68935406,0.0,0.0,22.003689,21.79999,21.742434,21.710989,21.279062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7737964,4.775912,8.719903,17.2411,-0.25111368,0.5894051,34.22895,4.070656,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,156.8624,19.951654,24.388899,20.436893
56412,6688,475,0.5222331,164.21338,33.482624,22.754105,22.32633,20.60778,19.50439,19.099064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07707723,1.2914518,1.0929401,1.2574664,-4.593267,2.6549168,-1.1355368,1.2868243,3.6157475,1.9681879,5.185723,7.552443,14.580153,7.1153674,21.614023,14.968957,-0.64447737,7.4738894,53.34903,11.850522,274.66986,61.728806
56412,6688,477,0.5905564,216.55405,64.75557,26.105686,22.966972,20.776001,19.77375,19.309166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2217584,5.254853,-0.46701267,5.189721,4.596528,1.8567556,4.9318776,2.6642761,21.35861,13.919274,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,219.51836,67.03672,137.73355,53.217915
56412,6688,479,0.4732097,243.50685,40.4061,23.939726,22.629826,20.502605,19.673439,19.269028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5041177,0.5269098,1.1007967,0.7722486,1.0393261,3.070579,-0.8871469,0.64365184,0.2744243,0.61049736,10.431136,8.877769,2.0296428,2.634143,1.2042319,2.6216407,1.399359,3.4962838,23.844143,13.760714,768.5548,521.8397
56412,6688,480,0.5121206,185.98137,42.523273,24.211777,22.14175,20.860685,19.885956,19.288237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275246,1.3290554,-1.1005019,1.3070146,1.8041902,0.8862218,-2.207276,1.5371052,-2.8749175,2.3162851,-3.6882463,1.9748553,-12.090612,13.74982,2.1746333,9.747458,3.515458,10.547145,92.33944,24.394133,27.506207,13.920741
56412,6688,481,0.47587258,139.78325,25.663313,23.412779,22.018444,20.33408,19.450825,19.025406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0943255,2.492758,0.4158012,2.4342792,-9.196529,2.4916048,1.3826097,1.7686888,6.5634713,3.7368479,-6.2470884,7.645685,1.3824145,6.0175905,-1.2047971,6.3965244,-2.5740807,4.9643464,173.63112,22.189594,294.02228,68.279015
56412,6688,485,0.47975683,148.2685,49.66765,23.320202,22.340319,20.641335,19.584465,19.217045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4360877,0.90010905,0.4708535,0.810327,3.695718,1.4064839,0.84611464,0.68055266,-19.406998,7.5954876,1.5460962,3.6956444,1.0907406,2.6883173,-0.20409718,3.9825487,5.455889,12.913181,33.051495,8.155921,117.91216,46.036545
56412,6688,489,0.5481645,144.1049,47.10979,26.960592,22.796556,21.200071,20.156347,19.51315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5944527,4.521789,6.3638725,4.637658,-8.32813,3.1117167,-12.2098875,3.2026334,-4.840198,3.93833,10.399482,23.389015,17.21579,21.09148,0.0,-2.0,0.0,-2.0,230.94788,46.441315,320.59595,101.926865
56412,6688,491,0.69055134,325.02615,103.4954,23.187302,21.23906,20.087875,19.07679,18.408937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-2.9552917,1.4038602,7.2620783,2.8394592,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,54.501877,14.140092,84.40966,21.012686
